,key1,pruning_edges_auto/ioi_clipped_edges/0.0007,pruning_edges_auto/ioi_clipped_edges/0.0002,pruning_edges_auto/ioi_clipped_edges/0.0003,pruning_edges_auto/ioi_clipped_edges/0.0001,pruning_edges_auto/ioi_clipped_edges/0.001,pruning_edges_auto/ioi_clipped_edges/0.0005,pruning_edges_auto/ioi_clipped_edges/5e-05,pruning_vertices_auto/ioi_with_mlp/0.005,pruning_vertices_auto/ioi_with_mlp/0.007,pruning_vertices_auto/ioi_with_mlp/0.01,pruning_vertices_auto/ioi_with_mlp/0.015,pruning_vertices_auto/ioi_with_mlp/0.02,pruning_vertices_auto/ioi_with_mlp/0.003,pruning_edges_auto/ioi_vertex_prior/0.0003-0.003-0.2,pruning_edges_auto/ioi_vertex_prior/0.0003-0.007-0.5,pruning_edges_auto/ioi_vertex_prior/0.0002-0.007-0.5,pruning_edges_auto/ioi_vertex_prior/0.0002-0.003-0.5,pruning_edges_auto/ioi_vertex_prior/0.0005-0.015-0.2,pruning_edges_auto/ioi_vertex_prior/0.0002-0.003-0.2,pruning_edges_auto/ioi_vertex_prior/0.0003-0.015-0.2,pruning_edges_auto/ioi_vertex_prior/0.0002-0.015-0.5,pruning_edges_auto/ioi_vertex_prior/0.0005-0.003-0.2,pruning_edges_auto/ioi_vertex_prior/0.0003-0.003-0.5,pruning_edges_auto/ioi_vertex_prior/0.0005-0.007-0.5,pruning_edges_auto/ioi_vertex_prior/0.0005-0.007-0.2,pruning_edges_auto/ioi_vertex_prior/0.0005-0.015-0.5,pruning_edges_auto/ioi_vertex_prior/0.0001-0.007-0.5,pruning_edges_auto/ioi_vertex_prior/0.0001-0.003-0.2,pruning_edges_auto/ioi_vertex_prior/0.0001-0.003-0.5,pruning_edges_auto/ioi_vertex_prior/0.0001-0.007-0.2,pruning_edges_auto/ioi_vertex_prior/0.0003-0.015-0.5,pruning_edges_auto/ioi_vertex_prior/0.0002-0.015-0.2,pruning_edges_auto/ioi_vertex_prior/0.0001-0.015-0.5,pruning_edges_auto/ioi_vertex_prior/0.0005-0.003-0.5,pruning_edges_auto/ioi_vertex_prior/0.0003-0.007-0.2,pruning_edges_auto/ioi_vertex_prior/0.0001-0.015-0.2,pruning_edges_auto/ioi_vertex_prior/0.0002-0.007-0.2,pruning_edges_auto/ioi_iter/0.0007,pruning_edges_auto/ioi_iter/0.0002,pruning_edges_auto/ioi_iter/0.0003,pruning_edges_auto/ioi_iter/0.0001,pruning_edges_auto/ioi_iter/0.0004,pruning_edges_auto/ioi_iter/7e-05,pruning_edges_auto/ioi_iter/0.001,pruning_edges_auto/ioi_iter/0.00015,pruning_edges_auto/ioi_iter/0.0005,pruning_edges_auto/ioi_iter/0.002,pruning_edges_auto/ioi_iter/5e-05,acdc_ioi_runs/0.005,acdc_ioi_runs/0.00075,acdc_ioi_runs/0.01,acdc_ioi_runs/0.03,acdc_ioi_runs/0.0005,acdc_ioi_runs/0.002,acdc_ioi_runs/0.0075,acdc_ioi_runs/0.003,pruning_vertices_auto/ioi_manual/manual
0,pruning_edges_auto/ioi_clipped_edges/0.0007,1.0,0.5724381625441696,0.5300353356890459,0.5441696113074205,0.5657894736842105,0.4628975265017668,0.7031802120141343,0.6325088339222615,0.6219081272084805,0.5795053003533569,0.42402826855123676,0.3383458646616541,0.6925795053003534,0.519434628975265,0.5123674911660777,0.5477031802120141,0.6360424028268551,0.4155251141552511,0.6007067137809188,0.38515901060070673,0.4452296819787986,0.45229681978798586,0.508833922261484,0.4381625441696113,0.38515901060070673,0.47115384615384615,0.6360424028268551,0.6219081272084805,0.6607773851590106,0.6113074204946997,0.38515901060070673,0.42402826855123676,0.4558303886925795,0.4840989399293286,0.4558303886925795,0.5053003533568905,0.5229681978798587,0.5936395759717314,0.6749116607773852,0.5795053003533569,0.7597173144876325,0.6007067137809188,0.7491166077738516,0.4628975265017668,0.7385159010600707,0.607773851590106,0.38515901060070673,0.7632508833922261,0.2867383512544803,0.4134275618374558,0.3135593220338983,0.4264705882352941,0.45229681978798586,0.36395759717314485,0.3151750972762646,0.30742049469964666,0.5371024734982333
1,pruning_edges_auto/ioi_clipped_edges/0.0002,0.5724381625441696,1.0,0.43724696356275305,0.45351867940920937,0.6842105263157895,0.5285359801488834,0.5473501303214596,0.3640312771503041,0.3301476976542137,0.3399405351833499,0.4294117647058823,0.5225563909774437,0.4317984361424848,0.4291044776119403,0.45210084033613446,0.41296060991105465,0.37532580364900087,0.6621004566210046,0.3659491193737769,0.5714285714285714,0.5523560209424084,0.5164609053497943,0.39776536312849164,0.5527638190954773,0.5746478873239437,0.6875,0.3536055603822763,0.41702867072111205,0.4448305821025195,0.37532580364900087,0.6196721311475409,0.47121535181236673,0.4294573643410853,0.4844606946983547,0.5073684210526316,0.372502937720329,0.4398216939078752,0.37532580364900087,0.579496090356212,0.43353605560382275,0.6029539530842746,0.473501303214596,0.6629018245004344,0.317115551694179,0.6081668114682884,0.45351867940920937,0.2528236316246742,0.7002606429192006,0.4551971326164875,0.3758278145695364,0.4830508474576271,0.5294117647058824,0.35175202156334234,0.43958868894601544,0.45525291828793774,0.43492063492063493,0.314509122502172
2,pruning_edges_auto/ioi_clipped_edges/0.0003,0.5300353356890459,0.43724696356275305,1.0,0.5195681511470985,0.6513157894736842,0.511166253101737,0.6045883940620783,0.45479082321187586,0.42105263157894735,0.3738191632928475,0.3941176470588235,0.47368421052631576,0.50472334682861,0.3697705802968961,0.38823529411764707,0.3724696356275304,0.42105263157894735,0.589041095890411,0.38191632928475033,0.5292207792207793,0.49476439790575916,0.43621399176954734,0.38461538461538464,0.5025125628140703,0.5098591549295775,0.6586538461538461,0.42780026990553305,0.4642375168690958,0.49122807017543857,0.446693657219973,0.5573770491803278,0.4541577825159915,0.3705426356589147,0.40036563071297987,0.4378947368421053,0.3468286099865047,0.37592867756315007,0.4399460188933873,0.6167341430499326,0.4750337381916329,0.6828609986504723,0.5155195681511471,0.6936572199730094,0.3684210526315789,0.6396761133603239,0.5141700404858299,0.2941970310391363,0.7233468286099866,0.3870967741935484,0.31125827814569534,0.4194915254237288,0.45588235294117646,0.30229419703103916,0.37532133676092544,0.4280155642023346,0.3873015873015873,0.37516869095816463
3,pruning_edges_auto/ioi_clipped_edges/0.0001,0.5441696113074205,0.45351867940920937,0.5195681511470985,1.0,0.7171052631578947,0.6004962779156328,0.4549376797698945,0.316580310880829,0.35853131749460043,0.400396432111001,0.4980392156862745,0.5338345864661654,0.37775647171620325,0.5298507462686567,0.5478991596638656,0.5095298602287166,0.45020576131687245,0.6712328767123288,0.45401174168297453,0.6136363636363636,0.5916230366492147,0.5802469135802469,0.5094972067039106,0.6055276381909548,0.6197183098591549,0.7067307692307693,0.437125748502994,0.4046622833233712,0.38517686692869174,0.4123148869836321,0.6491803278688525,0.5223880597014925,0.5286821705426357,0.5722120658135283,0.56,0.44770857814336074,0.5111441307578009,0.3101629913710451,0.5091083413231065,0.38302972195589646,0.5493767976989453,0.40220517737296263,0.62176414189837,0.2566074002883229,0.538830297219559,0.33557046979865773,0.3159636062861869,0.6720997123681688,0.5555555555555556,0.48344370860927155,0.5805084745762712,0.6176470588235294,0.4797843665768194,0.5449871465295629,0.5797665369649806,0.5682539682539682,0.3045197740112994
4,pruning_edges_auto/ioi_clipped_edges/0.001,0.5657894736842105,0.6842105263157895,0.6513157894736842,0.7171052631578947,1.0,0.6052631578947368,0.8157894736842105,0.8157894736842105,0.8157894736842105,0.756578947368421,0.5855263157894737,0.4605263157894737,0.881578947368421,0.7105263157894737,0.7236842105263158,0.6973684210526315,0.8092105263157895,0.5789473684210527,0.7236842105263158,0.6447368421052632,0.625,0.6578947368421053,0.6776315789473685,0.6513157894736842,0.5789473684210527,0.5526315789473685,0.8026315789473685,0.7828947368421053,0.8223684210526315,0.743421052631579,0.5460526315789473,0.618421052631579,0.6973684210526315,0.625,0.631578947368421,0.6776315789473685,0.6578947368421053,0.6447368421052632,0.7960526315789473,0.7368421052631579,0.875,0.7171052631578947,0.875,0.625,0.8157894736842105,0.743421052631579,0.5723684210526315,0.8486842105263158,0.3815789473684211,0.5855263157894737,0.34868421052631576,0.36764705882352944,0.631578947368421,0.4868421052631579,0.3881578947368421,0.4407894736842105,0.7631578947368421
5,pruning_edges_auto/ioi_clipped_edges/0.0005,0.4628975265017668,0.5285359801488834,0.511166253101737,0.6004962779156328,0.6052631578947368,1.0,0.6600496277915633,0.5831265508684863,0.5508684863523573,0.5186104218362283,0.36724565756823824,0.40601503759398494,0.6277915632754343,0.47890818858560796,0.456575682382134,0.5161290322580645,0.5508684863523573,0.5296803652968036,0.5062034739454094,0.4383116883116883,0.3717277486910995,0.3771712158808933,0.5037220843672456,0.39949748743718594,0.38309859154929576,0.5673076923076923,0.5607940446650124,0.5781637717121588,0.6004962779156328,0.5632754342431762,0.42950819672131146,0.3746898263027295,0.4441687344913151,0.4143920595533499,0.40198511166253104,0.4640198511166253,0.46898263027295284,0.5533498759305211,0.684863523573201,0.5583126550868487,0.7518610421836228,0.607940446650124,0.7344913151364765,0.4466501240694789,0.7270471464019851,0.6178660049627791,0.39950372208436724,0.7741935483870968,0.34050179211469533,0.3746898263027295,0.3644067796610169,0.45588235294117646,0.40198511166253104,0.31876606683804626,0.3735408560311284,0.33650793650793653,0.47890818858560796
6,pruning_edges_auto/ioi_clipped_edges/5e-05,0.7031802120141343,0.5473501303214596,0.6045883940620783,0.4549376797698945,0.8157894736842105,0.6600496277915633,1.0,0.39689119170984455,0.4614830813534917,0.5104063429137761,0.6078431372549019,0.7030075187969925,0.32048872180451127,0.6032338308457711,0.6285714285714286,0.5921219822109276,0.5366255144032922,0.7625570776255708,0.5547945205479452,0.7175324675324676,0.6649214659685864,0.6810699588477366,0.5810055865921788,0.6984924623115578,0.6535211267605634,0.7788461538461539,0.5158254918733961,0.4734010759115362,0.4845592363840539,0.5253312548713952,0.7016393442622951,0.6311300639658849,0.6155038759689923,0.6453382084095064,0.6757894736842105,0.5323149236192715,0.5988112927191679,0.3392479932403887,0.4290748898678414,0.30337738619676946,0.48928046989720997,0.32158590308370044,0.5585903083700441,0.3142719846227775,0.46637298091042584,0.34247538677918427,0.3655913978494624,0.5994126284875183,0.5913978494623656,0.5281456953642384,0.614406779661017,0.7794117647058824,0.5283018867924528,0.6015424164524421,0.6108949416342413,0.6,0.3581920903954802
7,pruning_vertices_auto/ioi_with_mlp/0.005,0.6325088339222615,0.3640312771503041,0.45479082321187586,0.316580310880829,0.8157894736842105,0.5831265508684863,0.39689119170984455,1.0,0.9323254139668826,1.0,1.0,0.8646616541353384,1.0,0.6044776119402985,0.7915966386554621,0.7204574332909784,0.6090534979423868,0.8767123287671232,0.550880626223092,0.75,0.824607329842932,0.7551440329218106,0.6491620111731844,0.9195979899497487,0.7859154929577464,0.9278846153846154,0.632164242942686,0.4781829049611476,0.5423919146546884,0.49025720966484804,0.8622950819672132,0.6268656716417911,0.6496124031007752,0.8281535648994516,0.7157894736842105,0.4606345475910693,0.6567607726597325,0.24404145077720207,0.4689119170984456,0.3,0.47772020725388603,0.36683937823834195,0.5860103626943005,0.24352331606217617,0.5010362694300519,0.3082901554404145,0.2853598014888337,0.6253886010362695,0.6594982078853047,0.6341059602649006,0.6949152542372882,0.7647058823529411,0.6064690026954178,0.6786632390745502,0.7003891050583657,0.6825396825396826,0.5542372881355933
8,pruning_vertices_auto/ioi_with_mlp/0.007,0.6219081272084805,0.3301476976542137,0.42105263157894735,0.35853131749460043,0.8157894736842105,0.5508684863523573,0.4614830813534917,0.9323254139668826,1.0,1.0,1.0,0.8646616541353384,0.9323254139668826,0.5236318407960199,0.788235294117647,0.7039390088945362,0.4748971193415638,0.8767123287671232,0.4500978473581213,0.7435064935064936,0.824607329842932,0.6399176954732511,0.535195530726257,0.9120603015075377,0.7915492957746478,0.9278846153846154,0.5919589392643285,0.45428365730741543,0.5291576673866091,0.4676539360872954,0.8622950819672132,0.5948827292110874,0.6170542635658914,0.696526508226691,0.7031578947368421,0.4218566392479436,0.6210995542347697,0.251979841612671,0.5017998560115191,0.31533477321814257,0.5046796256299496,0.3988480921526278,0.5968322534197265,0.2548596112311015,0.5284377249820015,0.34773218142548595,0.21505376344086022,0.6429085673146149,0.5412186379928315,0.5298013245033113,0.5677966101694916,0.5882352941176471,0.5053908355795148,0.5732647814910026,0.5797665369649806,0.5650793650793651,0.5068394528437725
9,pruning_vertices_auto/ioi_with_mlp/0.01,0.5795053003533569,0.3399405351833499,0.3738191632928475,0.400396432111001,0.756578947368421,0.5186104218362283,0.5104063429137761,1.0,1.0,1.0,1.0,0.8646616541353384,1.0,0.45149253731343286,0.66890756302521,0.5921219822109276,0.4618434093161546,0.8584474885844748,0.36372646184340934,0.7077922077922078,0.7617801047120419,0.5473251028806584,0.43575418994413406,0.7939698492462312,0.7154929577464789,0.9038461538461539,0.5530227948463825,0.5054509415262636,0.576808721506442,0.489593657086224,0.8459016393442623,0.5884861407249466,0.5782945736434109,0.5703839122486288,0.6,0.3783783783783784,0.5141158989598811,0.30921704658077304,0.5639246778989098,0.3409316154608523,0.535183349851338,0.4400396432111001,0.6491575817641229,0.30921704658077304,0.5926660059464817,0.40733399405351833,0.24182358771060455,0.6798810703666998,0.4874551971326165,0.44867549668874174,0.5042372881355932,0.5441176470588235,0.4272237196765499,0.5038560411311054,0.5136186770428015,0.4984126984126984,0.5708622398414271
10,pruning_vertices_auto/ioi_with_mlp/0.015,0.42402826855123676,0.4294117647058823,0.3941176470588235,0.4980392156862745,0.5855263157894737,0.36724565756823824,0.6078431372549019,1.0,1.0,1.0,1.0,0.7781954887218046,1.0,0.44901960784313727,0.4980392156862745,0.5568627450980392,0.5313725490196078,0.6986301369863014,0.4117647058823529,0.5811688311688312,0.5968586387434555,0.3683127572016461,0.46078431372549017,0.507537688442211,0.49577464788732395,0.8125,0.6470588235294118,0.5705882352941176,0.6411764705882353,0.5901960784313726,0.7245901639344262,0.44562899786780386,0.5647058823529412,0.3980392156862745,0.38526315789473686,0.4549019607843137,0.42745098039215684,0.38823529411764707,0.6254901960784314,0.39215686274509803,0.6274509803921569,0.4803921568627451,0.6862745098039216,0.3627450980392157,0.6431372549019608,0.5450980392156862,0.29411764705882354,0.7098039215686275,0.37992831541218636,0.3803921568627451,0.4025423728813559,0.4852941176470588,0.42745098039215684,0.40359897172236503,0.4085603112840467,0.3904761904761905,0.6862745098039216
11,pruning_vertices_auto/ioi_with_mlp/0.02,0.3383458646616541,0.5225563909774437,0.47368421052631576,0.5338345864661654,0.4605263157894737,0.40601503759398494,0.7030075187969925,0.8646616541353384,0.8646616541353384,0.8646616541353384,0.7781954887218046,1.0,0.8646616541353384,0.5075187969924813,0.518796992481203,0.5864661654135338,0.5827067669172933,0.4703196347031963,0.5263157894736842,0.42105263157894735,0.4924812030075188,0.42105263157894735,0.5,0.4323308270676692,0.4323308270676692,0.4951923076923077,0.6804511278195489,0.6541353383458647,0.6842105263157895,0.6353383458646616,0.47368421052631576,0.49624060150375937,0.5864661654135338,0.462406015037594,0.4323308270676692,0.5639097744360902,0.518796992481203,0.4548872180451128,0.706766917293233,0.518796992481203,0.7556390977443609,0.5639097744360902,0.8045112781954887,0.42857142857142855,0.7180451127819549,0.6879699248120301,0.40225563909774437,0.8157894736842105,0.3233082706766917,0.4323308270676692,0.3305084745762712,0.38235294117647056,0.45112781954887216,0.38345864661654133,0.32684824902723736,0.3458646616541353,0.6165413533834586
12,pruning_vertices_auto/ioi_with_mlp/0.003,0.6925795053003534,0.4317984361424848,0.50472334682861,0.37775647171620325,0.881578947368421,0.6277915632754343,0.32048872180451127,1.0,0.9323254139668826,1.0,1.0,0.8646616541353384,1.0,0.7027363184079602,0.8050420168067227,0.7534942820838628,0.7267489711934156,0.8858447488584474,0.6448140900195695,0.8116883116883117,0.8350785340314136,0.845679012345679,0.7608938547486034,0.9371859296482412,0.8,0.9375,0.6766467065868264,0.5774058577405857,0.6715328467153284,0.5385814497272019,0.8786885245901639,0.6396588486140725,0.689922480620155,0.8829981718464351,0.7473684210526316,0.500587544065805,0.6849925705794948,0.27672158850866074,0.40476190476190477,0.2565789473684211,0.4223057644110276,0.3142230576441103,0.5422932330827067,0.31331090821720325,0.44204260651629074,0.2848101265822785,0.3655913978494624,0.5742481203007519,0.6989247311827957,0.7317880794701986,0.7415254237288136,0.8235294117647058,0.7102425876010782,0.7352185089974294,0.7354085603112841,0.726984126984127,0.6870056497175141
13,pruning_edges_auto/ioi_vertex_prior/0.0003-0.003-0.2,0.519434628975265,0.4291044776119403,0.3697705802968961,0.5298507462686567,0.7105263157894737,0.47890818858560796,0.6032338308457711,0.6044776119402985,0.5236318407960199,0.45149253731343286,0.44901960784313727,0.5075187969924813,0.7027363184079602,1.0,0.5210084033613446,0.46124523506988563,0.5609452736318408,0.7123287671232876,0.5062189054726368,0.6298701298701299,0.599476439790576,0.6008230452674898,0.5174129353233831,0.628140703517588,0.5887323943661972,0.7692307692307693,0.5161691542288557,0.5932835820895522,0.6268656716417911,0.5161691542288557,0.659016393442623,0.48187633262260127,0.44031007751937984,0.5429616087751371,0.5473684210526316,0.3706467661691542,0.4725111441307578,0.4552238805970149,0.6305970149253731,0.5161691542288557,0.6529850746268657,0.5248756218905473,0.7338308457711443,0.42039800995024873,0.6604477611940298,0.5199004975124378,0.31592039800995025,0.7375621890547264,0.4659498207885305,0.40894039735099336,0.4915254237288136,0.6617647058823529,0.3867924528301887,0.4730077120822622,0.5019455252918288,0.47619047619047616,0.5323383084577115
14,pruning_edges_auto/ioi_vertex_prior/0.0003-0.007-0.5,0.5123674911660777,0.45210084033613446,0.38823529411764707,0.5478991596638656,0.7236842105263158,0.456575682382134,0.6285714285714286,0.7915966386554621,0.788235294117647,0.66890756302521,0.4980392156862745,0.518796992481203,0.8050420168067227,0.5210084033613446,1.0,0.6084033613445378,0.6638655462184874,0.7488584474885844,0.534453781512605,0.5844155844155844,0.6230366492146597,0.522633744855967,0.5680672268907563,0.6758793969849246,0.6225352112676056,0.7836538461538461,0.7260504201680672,0.6907563025210084,0.7243697478991596,0.6621848739495798,0.6655737704918033,0.4605543710021322,0.4890756302521008,0.526508226691042,0.5452631578947369,0.4403361344537815,0.4823529411764706,0.4504201680672269,0.6285714285714286,0.4991596638655462,0.6756302521008404,0.5159663865546219,0.7327731092436974,0.4235294117647059,0.6789915966386555,0.5428571428571428,0.334453781512605,0.7243697478991596,0.4157706093189964,0.36134453781512604,0.4364406779661017,0.5294117647058824,0.4134453781512605,0.4138817480719794,0.44357976653696496,0.4126984126984127,0.6235294117647059
15,pruning_edges_auto/ioi_vertex_prior/0.0002-0.007-0.5,0.5477031802120141,0.41296060991105465,0.3724696356275304,0.5095298602287166,0.6973684210526315,0.5161290322580645,0.5921219822109276,0.7204574332909784,0.7039390088945362,0.5921219822109276,0.5568627450980392,0.5864661654135338,0.7534942820838628,0.46124523506988563,0.6084033613445378,1.0,0.5832274459974587,0.7945205479452054,0.4764930114358323,0.6396103896103896,0.6387434554973822,0.551440329218107,0.49301143583227447,0.7185929648241206,0.6619718309859155,0.7740384615384616,0.6302414231257941,0.5984752223634053,0.662007623888183,0.5806861499364676,0.7049180327868853,0.5031982942430704,0.4883720930232558,0.5319926873857403,0.5873684210526315,0.37229987293519695,0.5260029717682021,0.4193138500635324,0.6035578144853876,0.46378653113087676,0.6340533672172808,0.49682337992376113,0.7064803049555273,0.3926302414231258,0.650571791613723,0.5120711562897078,0.2782719186785261,0.7153748411689962,0.4157706093189964,0.4056291390728477,0.4491525423728814,0.5588235294117647,0.3719676549865229,0.4318766066838046,0.45136186770428016,0.44126984126984126,0.567979669631512
16,pruning_edges_auto/ioi_vertex_prior/0.0002-0.003-0.5,0.6360424028268551,0.37532580364900087,0.42105263157894735,0.45020576131687245,0.8092105263157895,0.5508684863523573,0.5366255144032922,0.6090534979423868,0.4748971193415638,0.4618434093161546,0.5313725490196078,0.5827067669172933,0.7267489711934156,0.5609452736318408,0.6638655462184874,0.5832274459974587,1.0,0.7625570776255708,0.49510763209393344,0.6558441558441559,0.662303664921466,0.6893004115226338,0.5709497206703911,0.7412060301507538,0.6901408450704225,0.7884615384615384,0.49358426005132594,0.5440329218106996,0.6230452674897119,0.4403292181069959,0.6950819672131148,0.5479744136460555,0.5457364341085271,0.7038391224862889,0.631578947368421,0.41245593419506466,0.5676077265973254,0.38765432098765434,0.5547325102880658,0.4699588477366255,0.6106995884773663,0.47818930041152263,0.6823045267489712,0.34238683127572017,0.6189300411522634,0.4567901234567901,0.272125723738627,0.6938271604938272,0.5663082437275986,0.5347682119205298,0.5889830508474576,0.7352941176470589,0.5,0.570694087403599,0.5836575875486382,0.5746031746031746,0.5251028806584362
